userId,tagId,tweetId
18306,1827,73831
6299,371,207848
3783,438,237102
9169,2445,176123
8342,747,184790
6433,594,206425
22396,2592,28813
10949,256,157623
22677,1889,25492
2550,737,251682
1600,864,264212
4833,41,224958
5685,76,215354
7766,190,191071
9248,2034,175399
7341,113,196409
21836,676,33985
2027,239,258357
21142,259,42720
17570,696,81929
16985,550,88485
14853,420,112738
14639,1739,115783
17249,211,85378
1451,927,18052
14255,1851,120180
6008,1048,211932
14704,786,114426
21675,699,1227
21208,849,41735
21201,8,41803
10870,950,158418
7158,434,655
14995,159,111130
5035,1116,222841
18095,1467,75695
21505,356,37839
6377,420,206936
9958,1571,167547
17145,460,86386
10974,319,10160
19112,195,65718
15965,92,100409
8191,420,186307
7990,1191,188366
8888,624,178953
17859,12,78698
16093,593,99408
9016,2013,177834
17648,502,81111
14665,15,114879
14554,124,4027
15487,34,105883
2502,644,252387
3239,10,243258
10949,407,157624
3856,2064,235784
12085,2031,145286
7984,2226,188494
16993,2416,88329
2386,276,253886
20282,896,52301
10567,653,287
12885,998,135366
118,2484,273368
20217,42,52936
15266,386,108100
7036,591,199814
14145,366,121813
3641,692,238750
12478,732,141235
12198,1019,144095
19375,1813,61447
2188,1134,256208
22506,277,27509
9609,148,171389
17095,389,87107
9687,451,170554
9488,677,172908
22650,939,25764
5968,505,212262
13373,2541,129991
17985,1138,4306
12080,102,145355
19323,130,3169
11041,820,156366
7650,265,192693
5090,441,222181
2305,399,255225
22339,463,29307
787,2488,274319
512,2051,277577
20567,630,49797
9212,653,175840
8045,2222,187919
14200,638,120973
13781,2166,125833
11344,1293,152673
7746,1711,12774
2626,366,250843
20688,268,48028
4620,481,227005
14222,253,120613
2886,899,16814
12230,771,143533
17451,1717,83310
3637,2383,238828
3867,1096,235649
2739,1177,249489
19072,2474,66298
4866,2475,224766
5593,63,216265
13947,233,124227
17276,1269,85169
7903,27,189631
16333,696,96577
2450,372,253304
13326,1224,130706
23033,111,21316
19174,1116,64764
13081,1818,133105
11177,196,155154
17966,350,77188
10914,2734,157849
18158,1476,75101
6117,769,210618
4176,267,232235
966,41,272136
1060,186,270835
22988,1090,21713
17525,283,82412
6661,2177,204040
19857,633,57353
16120,429,99083
21208,849,41712
5132,22,221448
7893,43,12650
6213,2846,209182
17893,207,78071
7676,239,192135
1285,59,267860
3946,1240,15903
15316,18,107474
113,1081,281514
19517,945,60506
8868,27,179062
18299,551,73890
22256,499,778
9598,894,171581
83,2481,281882
11960,400,146406
10705,1795,160187
13263,2254,131229
18993,927,67168
6061,1233,211474
11354,298,152520
8376,247,184046
8376,2664,184085
12201,212,144017
3840,2859,236289
9278,615,174838
7836,874,190285
14692,1210,114541
1333,559,267113
21221,349,1608
17973,664,77160
2510,20,252309
20361,113,51504
7151,2575,198466
22633,318,25986
7756,10,191264
11646,283,149201
14958,528,111723
22808,1803,24379
4593,54,227295
3760,851,237507
2487,76,252642
13740,2411,126380
6823,2104,202307
19859,533,57322
19118,1068,65456
7324,427,196639
7120,1832,198825
19312,1243,62448
15910,1695,6000
10632,2104,160787
7595,384,193391
7510,1803,194481
14801,965,113317
9188,59,175972
17730,101,43538
7238,342,197317
16444,8,94542
6117,1628,210607
18502,538,72021
11168,753,155208
22450,459,28107
18323,20,4010
18610,409,70684
787,2488,274424
3998,350,15849
14211,1203,120839
14495,807,117296
1476,587,265015
15236,2766,108696
6038,2280,211794
11299,39,153357
10986,411,10150
20221,1942,52879
6817,1934,13538
2113,307,16413
6776,1738,13572
1091,532,270279
10818,12,159100
8524,1508,182901
16625,977,92737
7311,472,196725
18947,291,67538
2753,176,249219
10261,371,164641
16658,1968,92507
11317,974,9864
16225,626,97743
13137,1,132605
1980,493,259083
19240,2289,63586
14644,2800,115641
5934,261,212908
12481,1503,141157
15768,1442,6125
10685,606,160431
7811,1524,190426
21279,68,40642
16547,1617,93558
22215,10,30250
12214,2303,143847
4452,330,228694
2535,586,251883
1589,407,264309
19373,2347,61509
1341,12,18135
16537,41,93691
6532,1863,205288
21848,737,33813
787,2491,274452
12217,58,143807
488,34,278019
11723,917,148624
10241,1749,164895
21348,420,39904
20523,48,50108
3925,1564,234859
1750,2370,262188
445,295,278490
12993,379,134123
4735,190,225797
21836,889,33954
6828,978,202138
4443,2804,228858
15214,1557,108811
11467,2822,151145
12596,67,8778
22602,2534,26588
18926,672,67771
10850,2698,158750
18513,154,71879
16376,600,95486
361,178,279342
12229,102,143556
14075,10,122906
12465,261,141331
14126,1262,122049
20118,1202,54260
15873,2213,101579
16059,301,99661
5043,397,222779
6098,332,210852
18079,332,75873
13326,1224,130670
10737,151,159743
1821,1825,261356
14124,1435,4119
19229,366,63855
12850,1927,135728
6944,2126,200737
2091,41,257279
10518,4,162078
4601,2283,15346
7811,190,190445
3534,654,240058
16792,148,90461
23121,57,20019
15621,379,104599
13137,27,8301
3192,2861,243944
17563,1785,81990
20431,1692,50927
4264,333,230929
19348,1098,61912
13798,1254,125662
22625,1249,26327
3027,1824,246270
15904,945,101286
22478,2161,27762
1981,2771,258927
21836,211,33989
12704,484,138611
22022,426,32036
5594,744,216247
5490,532,217121
10570,77,161403
16151,180,98652
12786,1977,137150
6109,770,210690
14729,407,860
21980,597,979
5093,19,222124
20567,2738,49578
6090,196,210909
1471,91,18031
20096,415,47752
13588,16,128094
12490,2006,140826
12718,106,8679
3027,1824,246277
8606,76,182230
6315,1949,207658
21971,601,32504
9830,1745,168962
1521,1226,264761
730,1375,275395
15487,2075,105885
6266,796,208312
8211,521,185983
16572,304,93356
2941,2145,247260
5456,745,217285
7796,431,287
8056,775,187764
3095,357,245058
11299,1056,153320
6215,653,209122
15734,159,103167
17095,1567,87049
11193,1037,154859
22360,453,29036
18153,42,75152
3290,67,242731
5894,1281,213382
20567,611,49501
12226,2026,143706
17011,261,88150
16347,2255,96260
1079,2010,270468
6334,2699,207509
4570,59,227889
23126,887,19952
7903,1286,189637
20282,896,52263
18477,935,72169
11784,59,9483
16658,420,92497
18593,417,71034
868,844,273432
9741,2147,169943
875,1013,273180
15659,1398,103941
20253,2177,52473
19535,1217,60378
16739,2325,91285
16678,1998,92229
11905,2123,146840
16972,1583,88640
15027,1783,110746
17956,813,77313
17120,2512,86732
9481,10,172988
1883,2530,260505
16077,444,99479
21385,1831,39077
13165,1531,132235
21792,950,34819
11855,490,147362
21541,799,37542
591,2485,287
4513,927,228309
7269,990,196978
14335,124,1081
5053,1389,222649
15238,1682,108503
3765,484,237445
7398,10,195814
13972,2535,124041
8930,48,178590
20431,677,50931
20625,367,48519
16136,641,98816
4176,2124,232206
5681,1088,14442
12136,213,144658
5405,1231,218132
787,2489,274595
19535,1217,60373
3739,976,237725
21425,1633,38658
2450,77,253294
969,1578,272004
15699,250,103599
15529,1731,6327
2270,746,255472
3587,931,239310
16056,1038,99666
19305,335,62579
23094,1564,20349
20482,264,50434
93,1789,281654
12762,1978,137678
8457,407,183290
15731,409,103188
11135,259,155591
17964,2648,77215
10834,2092,158860
19739,2270,58132
7016,505,199916
1970,221,259293
10241,1749,164890
13699,709,126930
14644,310,115345
1370,1202,266660
18610,977,70735
8342,1262,184695
15674,1307,6210
3045,1459,245816
5724,270,14401
4810,172,225205
6944,187,200701
18850,504,68501
10016,154,167102
22360,453,29054
7222,2253,197577
585,459,276835
3739,451,237775
15116,295,109939
15730,1789,103343
9622,68,171136
5883,211,213641
19323,549,62187
1079,657,270484
1460,1,265270
6503,97,205732
2899,264,247912
17855,235,78805
2049,102,257995
11734,174,148441
7972,33,188750
755,2303,274979
2205,634,256000
22988,2441,21645
14004,975,123600
1600,2140,264206
16668,1614,92389
11249,509,9918
15364,1028,107092
21223,709,41425
14580,1700,116423
3818,1630,236500
21406,792,38791
12378,727,142209
6072,2827,211340
336,0,279440
19865,579,57227
8653,241,181686
4943,154,223856
3519,93,16292
9627,1690,171078
18124,343,287
384,10,279151
9514,360,11377
8413,367,183589
515,1094,277498
11024,873,156661
17546,1832,82229
2376,2311,254024
594,2067,276695
3341,1037,242293
1343,2593,266883
2000,1140,258747
8055,324,187786
114,2459,281471
22199,2602,30349
14518,117,117007
4175,268,15704
18170,55,74979
10411,127,10613
19003,2027,67024
388,425,279088
4637,152,226772
21078,169,43451
14692,888,114576
4228,1175,231399
16595,224,93093
7288,492,196828
3539,166,240003
15354,190,6478
13930,42,124373
7733,917,191618
2735,581,16937
8201,1673,186165
18670,777,70231
1639,2572,263530
14374,1238,7270
17736,902,79976
21808,952,34402
23000,865,21534
21039,892,44121
3506,332,240245
361,178,279349
19384,325,61391
5744,2307,14381
7182,303,198063
8531,48,182861
6571,1054,205021
6071,1702,211377
21542,752,37517
12082,787,145315
14779,61,113712
10753,618,10339
3069,364,16651
17451,502,83198
13133,1948,132645
15455,98,106192
21430,145,38625
13302,819,130853
21646,214,35992
751,804,275071
16668,674,92378
18447,658,72473
879,496,273031
19348,439,61918
4385,251,229571
15236,2766,108684
2739,360,249503
3057,811,245561
18774,1035,69387
8153,302,186558
10715,730,160000
15266,10,108110
5582,1262,216370
5232,2145,219832
16376,1641,95492
20730,441,47716
1028,575,271539
1318,98,267606
14729,742,114164
10449,623,162679
4313,392,230440
1067,1990,270809
9725,159,11201
22440,710,28364
510,26,277590
21570,437,36838
3499,653,7189
23094,2003,20452
2032,2443,258170
3860,265,235719
13763,1312,126200
6980,2842,200311
4987,174,129232
15652,420,104085
14563,1671,116539
8888,1553,178925
16324,10,96683
15183,2545,109011
14225,2300,120539
3212,276,243602
19199,1229,64196
15918,1694,101094
21016,753,44772
9595,1017,171612
16792,239,90601
20006,323,55788
4135,2016,232840
18736,2030,69673
22939,2212,22441
19308,682,3182
11622,2567,149546
2687,584,249997
15158,676,109455
21175,1475,42274
10898,42,158221
2051,249,257840
9364,852,173971
16292,877,96912
7195,728,197906
8089,808,187281
8652,2538,181763
21848,737,33837
11711,1354,148806
11093,261,10052
20051,451,55350
1167,1150,269321
12652,1120,139125
8611,233,182201
22952,10,199
1333,559,267131
2580,571,251429
19078,715,3399
5961,896,212402
6039,2299,211784
9331,396,174263
879,1673,273034
6892,1889,201362
19817,159,2782
19306,1291,62508
409,2499,278971
4152,822,232589
6082,275,211191
10336,1835,164156
5894,1281,213341
19444,638,61080
15826,1435,4119
22657,303,25666
6448,852,206311
22144,474,31096
18562,30,71291
1639,575,263523
8226,538,185653
11940,2771,146531
23095,1781,20335
16943,233,88930
1226,1630,18260
7941,101,189109
21597,1041,36454
17181,1556,86044
22611,2140,26509
4161,41,232505
4306,2360,230604
19540,420,60298
20850,343,46646
7934,18,189330
11467,2061,151246
11467,2822,151155
18003,490,76566
18090,1564,75746
13194,150,8257
9528,209,11364
18276,232,74016
19898,98,56857
17956,555,77323
20094,829,54614
268,1652,280152
14333,1288,119108
2435,350,253561
22513,373,556
7727,416,191652
21353,810,39761
23068,89,20817
3424,1914,241633
15158,67,109446
2340,2430,254578
11712,672,148791
16687,908,91769
11024,1719,156663
14055,975,123228
9823,1022,2793
10597,344,161103
443,1278,278529
4439,1621,228879
14914,342,112001
8142,355,186650
12762,1979,137711
9770,1914,169456
4636,2093,226790
13282,366,131047
4769,1438,225512
4228,1191,231390
15933,608,100862
18335,1413,73607
8569,430,182642
17256,687,85333
14729,1591,114201
15881,742,101497
2152,1352,256559
1802,2132,287
10017,349,287
10552,2298,161560
8509,705,12154
8700,743,181147
430,299,278717
13696,536,126945
4068,720,233630
5790,1802,214424
10843,174,158823
10580,681,161242
21770,960,35089
12725,937,138416
9045,595,1104
18383,657,73205
15487,152,105873
15562,2001,104984
20954,1946,45584
21333,705,40028
21040,389,44101
5085,504,222289
1451,1439,265499
7228,39,197426
13247,15,131375
4655,124,15301
10985,867,157366
657,418,276155
6647,484,13672
19912,575,56734
21743,59,35255
6892,2265,201393
4207,39,231707
8376,2078,184074
12727,1984,138313
19606,977,59780
3464,2494,240758
14342,1507,119039
2613,277,17038
12150,343,144514
14939,488,111902
18594,2632,71000
13588,713,128142
117,160,281405
8342,1850,184748
21196,765,42049
20051,451,55226
11467,2801,151034
17405,584,83908
11354,55,152522
7744,759,191463
20167,1101,2486
8719,18,180951
13249,1579,131364
10626,579,160865
6200,1125,209473
2626,366,250844
14670,2550,114862
2456,391,253105
14735,532,6969
9659,67,170906
20701,653,7189
16376,571,95715
1028,829,179
21026,895,44563
15629,151,104245
9118,1084,176858
7430,1627,195298
1632,1039,263566
14359,1554,118829
3045,975,245746
13387,376,129827
11930,1495,146599
18161,2119,75076
12617,1499,139766
1355,2056,266789
7421,1750,195565
1650,624,263398
1761,2037,262058
3630,1863,238930
15833,10,6068
23126,350,19977
10914,2392,157863
21039,230,44246
11183,10,155069
16773,2137,90756
19654,1988,59361
14713,293,6984
9539,400,11355
7700,123,191955
12013,747,145947
1700,1919,262760
16157,42,98513
18379,744,73235
21483,2510,38155
22625,2420,26253
16347,2255,96122
15412,591,106646
14255,1851,120222
13942,2135,124269
18651,249,3755
8798,267,179976
17583,1005,81871
12786,1387,137168
19306,152,62524
7120,1932,198810
11601,54,149842
7199,2463,197703
22926,144,22550
5275,1412,219389
1152,165,269584
8443,945,183466
2746,1774,249412
8698,595,181159
8045,2223,187922
7439,1604,195032
13194,1365,132006
11141,1332,155483
3544,32,239884
2113,90,256988
8656,97,12036
13686,170,7870
5236,875,14810
19117,1870,65573
19211,344,64057
6569,233,205029
8938,129,178497
937,202,272383
16235,135,97603
13071,1953,133217
17095,1568,87136
21355,809,39718
3842,18,236128
17032,711,87930
14683,1206,114668
19716,20,58491
5706,823,215224
6542,640,205205
3405,106,16394
17026,357,88035
21378,587,39326
11333,65,152857
3084,739,245202
2497,632,252523
16297,484,96870
1156,1760,269484
732,1763,275355
3506,1089,240256
7636,234,192829
20954,1628,45537
14126,757,121938
7809,1003,190536
16322,118,5657
17497,129,82752
6893,233,201348
6343,608,207414
11725,914,148528
21273,286,40724
19890,261,56938
9671,970,170750
19254,2516,63446
6823,64,202198
15081,1780,110287
20634,1640,48470
7919,488,189430
2616,10,250874
11873,405,147184
1770,2013,261985
8965,842,178217
13470,527,8035
20948,927,45673
12786,1977,137146
21048,887,1759
12599,630,139843
4943,2640,223839
22199,520,30664
836,187,273732
12995,180,134080
18660,1651,27145
9741,710,169942
4417,303,229150
6316,2289,207594
20172,10,53428
3728,2170,238006
17785,2627,79608
21350,1628,39860
7934,18,189265
18250,1428,74264
12787,429,136922
5658,632,215577
7705,2238,191884
17497,2584,82740
6711,253,203562
8201,174,186146
8398,139,183713
21915,527,33352
17181,1556,86128
21485,35,38111
21232,1331,41257
18903,1795,68001
702,196,275664
14283,2273,119744
18081,889,75851
14535,67,116764
20986,553,45323
18477,917,72147
10518,619,162101
11193,333,154872
5411,2316,217997
14692,41,114559
12248,521,143373
9034,2477,177735
7929,677,189377
1076,950,270627
21579,730,36735
4343,633,229917
10004,917,167189
20856,12,46512
10485,1388,162489
7934,55,189313
20041,10,55456
10998,2033,157019
16654,91,5388
3902,1840,235251
16017,713,287
18559,120,71330
1582,342,17942
787,2487,274518
10172,1710,165737
226,554,19127
16274,788,97189
18030,423,76391
15791,276,6106
6941,1596,200813
13457,344,129342
3840,691,236240
22339,462,29295
21281,1960,40599
15200,631,108919
16120,484,99091
21505,309,37837
2314,1116,255034
10998,350,156917
4681,2030,226335
1355,2056,266778
12690,2323,138764
10701,279,160316
13331,299,130598
5513,1033,216994
1097,1017,270235
7615,10,193025
11971,1699,146328
21223,163,41451
17192,64,85907
15746,1310,103015
12226,2350,143714
6639,265,13683
9687,225,170559
10486,2135,287
10176,676,165688
22922,1747,22566
2022,34,17551
22827,42,23863
11887,10,147036
3215,148,243518
9446,1245,173350
4817,20,225129
19072,1338,66230
5287,791,219220
16572,304,93322
12226,977,143656
11467,2822,151153
23094,2513,20529
22199,521,30392
12545,148,140422
4593,1320,227402
14518,420,117020
10241,1749,164913
6890,152,201442
7562,2035,194027
180,2176,280908
19913,1965,56683
16468,409,94339
4827,265,225031
6794,2628,202745
17095,389,87110
12023,1704,145786
12781,1085,137270
11041,977,156438
3104,2023,16619
14482,519,117483
755,730,274997
1950,1022,6644
12065,793,145427
7747,30,191359
16105,1615,99294
20567,611,49714
6377,2844,206967
17982,1272,76938
4715,1457,225986
10077,568,166544
19351,59,61857
14757,1532,114012
14515,22,117066
20932,931,1862
1373,2466,121264
9632,1694,171027
21933,1745,33092
16376,2101,95708
12741,197,138150
11484,384,150878
21933,375,33021
6660,582,204058
12134,416,144700
5952,1004,212504
1983,1701,258992
2252,2426,255604
10280,1200,164504
15958,1342,100594
15119,1778,109760
4535,1068,228217
9457,472,173116
16109,1026,179
2594,2628,251194
7676,1377,192128
118,2484,273356
587,1692,276801
1182,283,18300
16834,1593,89843
3739,504,237850
5962,160,212293
6142,927,210381
5210,484,220373
23105,57,20200
1651,214,17881
5574,1206,216425
7557,127,194059
15943,1691,100804
15529,1731,105153
7603,2312,193153
20456,1886,50779
16824,211,90142
4913,210,224226
21078,441,43411
12786,1976,137079
9200,41,11621
1200,1803,269005
5424,2852,217621
20117,20,54353
8388,106,12248
6523,2044,205462
21028,74,44438
20537,512,50053
516,151,277437
8509,92,182946
19072,1855,66272
14200,1321,120998
13373,927,129969
20796,41,47216
18617,9,70637
22753,935,24820
14126,1208,122217
5574,1754,216445
3770,1365,237392
318,1943,279546
2936,786,247342
18549,1566,71448
5748,1635,214953
5411,2316,217996
16200,1692,97973
1131,472,269905
15125,472,109709
4443,67,228774
22115,2621,31429
13733,775,126439
16376,2101,95635
7356,676,196306
16753,450,91108
5313,543,218937
17737,42,6785
12801,936,136320
1991,420,258876
2899,720,247938
1893,1779,260367
1674,873,263131
19705,1189,58861
16537,861,93720
6215,107,209104
12741,426,138154
17642,303,81179
17982,710,76931
17881,1890,78260
20185,1767,53163
1874,152,260603
4670,379,226439
2713,1301,249707
16202,642,97887
21327,344,40109
21957,571,32714
18903,327,67956
21485,36,38109
968,1236,272019
15781,62,52881
17369,802,4819
22212,2382,30263
7723,2598,191680
21175,197,42330
21009,553,45003
22919,20,22646
1009,1056,271711
2474,763,252788
1494,1788,264891
19174,1116,64729
14327,1295,119266
9456,504,173246
11861,2043,147244
1187,2867,269182
13378,1559,129936
15214,1557,108805
12128,558,144783
12762,1978,137452
15046,41,110618
12832,697,135932
10858,2303,158669
4452,728,15475
12386,1785,142151
17451,502,83377
21040,932,44094
14644,10,115740
3570,975,239592
18528,501,71708
18079,1459,75946
9332,1999,174246
8762,1590,11952
16347,33,96461
8894,48,178872
18309,224,73809
8128,899,186719
11645,336,149223
20020,2304,55626
16554,201,5473
1517,2696,264777
11995,261,146087
13813,1317,125438
4166,1134,232382
1434,340,18067
4258,1341,230954
4161,64,232532
23094,1350,20617
14221,179,120666
14789,1671,6924
17648,502,81064
15933,2274,100885
3266,1953,242942
11163,10,155271
21652,2176,35953
12105,2030,145058
18139,1230,75332
20316,2405,52054
6874,1699,201718
17303,532,84992
13165,823,132270
19072,1334,66319
21542,752,37433
21198,345,41924
2099,2143,257212
20856,996,46536
9029,1558,177756
20183,1123,53228
13703,18,126858
23094,2126,20582
14738,1629,114093
20042,430,55421
14912,261,112083
22357,1725,29098
12339,59,142468
4664,940,4120
21258,307,40926
3244,2841,200389
21980,1600,32402
23158,1294,19401
18013,1143,76525
19249,1407,63531
5137,470,719
2152,484,256631
484,2493,278284
5521,426,216930
12557,333,140311
3453,1490,240927
17987,42,76854
22039,1,31969
21015,900,44919
3465,676,240707
7469,1752,194834
5501,1068,217058
5200,916,220634
12436,2012,141636
9263,1507,175301
11159,713,287
19859,435,57308
19030,1484,66834
20654,106,2108
9456,2157,173259
18122,73,4176
6164,2830,209734
19072,1074,66277
16884,747,89372
12668,287,138978
6277,2803,208131
17725,1286,80055
22342,441,29216
7434,30,13026
12091,1600,145167
23165,2,19288
7988,287,188388
7006,1500,200013
7700,407,191954
15590,676,104810
18509,2635,71890
14419,299,118226
15961,1687,100493
14005,555,123517
2928,393,247455
10144,764,165998
14584,221,116349
12261,29,143260
19295,227,62841
12864,771,135559
14279,213,119892
3342,945,242190
1733,260,262358
2869,2304,248267
5961,341,212341
2598,648,1105
3199,2237,243756
20633,490,48487
6682,807,203849
6566,2025,205081
11232,608,154417
12823,2099,136029
12878,201,135431
5265,675,219499
1076,586,270677
19874,488,57178
12792,181,8604
21501,51,37882
2516,42,252173
5952,579,212499
15179,896,6608
6851,1495,201876
6164,1079,209801
8338,873,184902
21855,10,33743
20355,1317,51557
18859,1528,68420
6261,101,208433
12595,352,8779
6054,265,211571
2328,372,254814
19300,1220,62716
3822,152,236446
903,1653,272675
1431,2482,265893
865,579,273502
19765,451,57957
20328,1760,51896
6544,249,13749
22851,94,276
11778,589,148109
7006,239,200020
20015,575,55646
2133,91,256763
16127,2237,98876
10633,693,160765
16841,1031,89782
6303,1160,207789
2383,551,253954
22633,80,26112
15751,1723,102992
16402,1639,94955
15768,235,102797
22199,520,30371
9098,1660,177067
241,1731,19111
16474,546,94242
5902,323,213227
17551,1201,82148
17014,2094,88128
4951,196,223747
16619,1286,92868
1850,873,260930
14482,2765,117386
16098,1356,99382
20543,505,50036
8331,260,184939
16103,273,5850
2420,177,253691
6502,1027,205746
1987,2560,258929
5658,172,215591
7113,1628,198864
4417,303,229081
1373,1278,266589
12371,1294,142307
19670,286,59173
1398,1577,266289
19939,22,56296
12798,2731,136352
11529,485,150525
2456,1826,253070
13208,593,131855
7741,780,191554
20730,1315,47732
15161,1637,109345
9446,1045,173334
12201,585,144013
425,351,278764
5062,1086,222496
5073,1136,222452
9275,1040,175074
21157,2702,42606
11129,1635,155659
22728,1473,25116
10965,2080,157480
8231,486,185596
1910,19,260003
13976,1037,124005
12727,1985,138359
13649,10,127422
9999,503,10952
2930,1702,247394
1984,34,258966
1167,260,269326
12679,490,138904
5107,1733,221974
4595,327,227233
16524,134,93800
4575,893,227789
2000,710,258729
20172,1722,53440
1059,949,270918
897,438,272756
6997,598,200084
16881,346,1272
14959,1793,111699
14167,1104,121621
14244,607,120401
15007,254,111042
1452,815,265476
10006,396,167179
17163,42,86211
22988,2441,21727
22299,420,29643
22765,248,24684
13682,10,127120
11601,1356,149811
8342,551,184677
22625,1250,26353
17987,1528,76795
13719,1899,126601
7916,7,12630
14160,59,121717
12885,1780,135179
9766,383,169621
17812,157,79282
6426,2131,206557
9016,2013,177820
3425,1037,241344
9535,726,172194
4107,816,15753
19249,459,63504
12893,514,134997
2830,672,248628
21266,352,40833
17443,1608,83555
5287,791,219267
21595,772,36487
15467,1707,106085
1974,37,259235
8582,786,182542
8789,2186,180164
10261,2409,164665
22808,538,24388
12797,196,136432
18502,1844,71978
5216,2321,220291
12188,364,144182
1431,1238,265788
14403,1969,118464
489,2497,277941
11361,1294,152322
11622,2567,149555
15741,1238,103088
13280,67,8181
12762,1978,137478
19867,606,57213
2349,233,254310
14667,95,114868
7190,74,197963
4131,2366,232921
15768,1442,102522
21921,2029,33261
918,260,272604
19104,1528,65767
5694,917,215288
16012,1280,100115
6295,12,207893
7825,243,190391
18013,441,76528
22268,493,762
20813,326,46836
7020,365,199878
15955,291,100645
11613,626,149684
8653,1830,181701
14847,407,6876
3948,1100,15901
17718,420,80339
1840,2450,261022
14827,437,113102
16225,24,97733
991,706,271832
13754,1896,7810
3424,891,241655
22533,1760,27213
3587,931,239358
634,2419,276372
19118,1081,65531
1725,627,262486
22837,571,23806
20567,982,49822
1270,2130,268013
1910,314,259953
16167,945,98389
9900,541,168318
21041,2713,44003
3286,100,242780
1283,1457,267913
5219,2853,220180
10656,1059,160618
17396,67,84021
5864,1769,213766
22916,730,22767
12171,252,144319
3814,1564,236555
13777,863,7789
20412,2633,51174
12196,1789,144165
20473,1069,50488
20767,1435,4119
20353,287,51576
20121,1237,54202
4960,1274,223670
9175,1577,176091
6164,1110,209959
10490,383,162447
13553,67,128371
22798,64,24445
2086,911,257369
12015,579,145846
11268,1120,153949
6426,59,206544
21743,59,35258
14482,488,117454
9240,970,175449
11696,576,148868
19193,1268,64336
10245,276,164818
6944,1459,200695
6944,773,200715
4599,1927,227167
16347,32,96405
11361,2093,152334
3044,13,246019
8641,2096,181831
16830,310,90057
2228,908,255784
18502,1389,72009
1876,103,260572
15953,1061,100694
5224,346,1272
22753,726,24832
10519,753,161978
17785,441,79611
5868,29,213731
16625,977,5409
22444,1886,28267
6061,862,211450
4470,2126,228615
4313,41,230461
19540,1452,60305
11129,674,155665
15487,646,105860
10365,1468,163890
21039,892,44165
12284,359,143074
10392,232,163315
14182,1860,121245
13110,745,132834
16225,676,97740
409,2499,278951
19363,233,61623
20710,414,47884
20941,287,45695
6336,155,207483
15872,525,101585
4865,1238,224783
562,1085,287
2152,226,256620
12940,67,134421
15628,2791,104324
4714,1725,226001
2753,1456,249188
19306,2163,62514
3701,384,238195
14280,912,119840
3722,87,238043
13857,1585,125002
3627,551,238972
20898,547,46262
14729,1116,114178
20263,1084,52410
890,980,272885
4637,1973,226711
13070,349,133228
15731,560,103282
6225,91,208923
20260,952,52426
14599,910,116232
14559,1439,116613
10138,233,10842
10751,298,159659
2466,17,252995
6542,2097,205159
22079,438,31783
8191,2029,186293
4602,182,227151
7759,2272,191184
2511,1094,252293
22450,608,28118
7195,2836,197823
10232,623,165058
21304,19,40297
18544,1557,71578
18865,484,68348
22533,98,27211
12539,117,140468
17120,1004,86775
15509,1630,105356
1334,1244,266966
21371,1968,39479
12619,10,139756
5111,852,221725
6983,474,200258
16001,211,100194
11248,907,154142
20023,575,55590
15768,2303,102631
6590,1451,204906
21462,420,38291
13054,360,8370
8342,1850,184762
21253,1818,41093
3855,857,235798
19637,1196,59574
3277,67,242882
11529,2691,150532
7984,1564,188630
9280,286,174819
14729,2105,114167
6682,1906,203850
21026,895,44520
7016,1581,199929
6363,883,207239
6806,1381,202564
13529,289,128678
13340,130,130442
13636,1908,127561
21135,1834,42817
13578,333,128253
14231,2082,120515
489,2497,277948
8231,268,185627
19264,335,3224
10258,471,164686
18090,2628,75738
12530,1439,140574
17816,1666,79201
2541,2339,251797
1960,1628,259457
22079,438,31746
5254,2641,219688
21801,935,34466
19807,676,57629
5424,927,217612
11141,1266,155491
10898,59,158175
8688,125,12010
12983,594,134165
10368,970,163837
21337,367,39991
2102,2440,257136
15657,621,103960
11354,64,152466
4135,812,232835
4186,213,231926
8751,542,180617
9772,344,169450
17095,1567,87046
5562,883,216533
1386,2832,266498
3750,859,237618
17095,389,87179
22199,1621,30486
2751,488,249301
20353,287,51627
7934,1387,189296
14401,94,118510
19890,261,56934
118,438,273266
2687,746,249991
8484,237,183089
2753,981,249229
21579,1969,36746
1401,1877,266124
787,2489,274395
17987,59,76754
4930,224,224003
6854,553,201819
11833,31,9444
237,745,280355
13388,219,129773
8191,20,186294
4958,48,15044
17181,1556,86111
226,284,280478
6225,710,208951
6213,638,209176
1813,1403,261537
16801,360,5260
18610,1104,70682
14263,1186,120007
22119,101,25225
16033,379,5906
16682,1645,92211
22673,1446,25548
19125,17,65410
7168,1176,12147
3395,786,241818
5093,1513,222136
18402,2651,73064
12645,731,139339
16687,333,91782
18786,504,69284
3016,1818,246479
4322,196,230315
20782,77,47457
5022,508,223067
10590,2054,161147
16834,1594,89850
1964,289,259375
7494,771,194622
12231,1,143485
10460,10,162600
13467,1563,129213
4244,409,231050
422,559,18972
21615,2379,36302
2188,448,256227
6213,2847,209318
8580,739,12103
118,438,273400
14314,19,119329
6821,744,202359
555,472,18849
8211,2291,185990
12862,299,135623
23033,1635,21234
22819,1155,24087
10929,8,157684
2684,386,250035
7575,1086,193710
9546,12,171978
22450,373,28085
13991,1878,123749
20490,249,50370
15161,2637,109347
14126,448,121982
18816,1154,68819
2779,354,248990
20604,30,2149
1725,769,262451
22440,2169,28417
16834,1593,90010
16167,977,98337
